timestamp,client_id,layer_name,input_type,input_device,dtype,shape,numel,is_cuda,gpu_to_cpu_numpy_ms,ctypes_build_ms,c_compress_ms,payload_copy_ms,layer_total_ms,model_total_ms,status
1779689371.3480527,torch_cpu_client,layer1.0.bn1.running_var,Tensor,cpu,torch.float32,64,64,False,0.005670,0.008398,0.018068,0.007838,0.045944,303.459122,ok
1779689371.3494139,torch_cpu_client,layer1.0.conv2.weight,Tensor,cpu,torch.float32,64x64x3x3,36864,False,0.005689,0.008816,1.315291,0.019825,1.358411,303.459122,ok
1779689371.3495054,torch_cpu_client,layer1.0.bn2.weight,Tensor,cpu,torch.float32,64,64,False,0.015503,0.020077,0.026774,0.009609,0.085897,303.459122,ok
1779689371.349559,torch_cpu_client,layer1.0.bn2.bias,Tensor,cpu,torch.float32,64,64,False,0.006670,0.009478,0.017418,0.008998,0.050120,303.459122,ok
1779689371.3496072,torch_cpu_client,layer1.0.bn2.running_mean,Tensor,cpu,torch.float32,64,64,False,0.006441,0.008225,0.016345,0.007705,0.045418,303.459122,ok
1779689371.3496552,torch_cpu_client,layer1.0.bn2.running_var,Tensor,cpu,torch.float32,64,64,False,0.006947,0.007854,0.016833,0.007720,0.045159,303.459122,ok
1779689371.35102,torch_cpu_client,layer1.1.conv1.weight,Tensor,cpu,torch.float32,64x64x3x3,36864,False,0.006034,0.008439,1.319380,0.020096,1.362387,303.459122,ok
1779689371.3511083,torch_cpu_client,layer1.1.bn1.weight,Tensor,cpu,torch.float32,64,64,False,0.014811,0.019011,0.026490,0.009375,0.083026,303.459122,ok
1779689371.351162,torch_cpu_client,layer1.1.bn1.bias,Tensor,cpu,torch.float32,64,64,False,0.006351,0.009337,0.018436,0.008146,0.049639,303.459122,ok
1779689371.3512094,torch_cpu_client,layer1.1.bn1.running_mean,Tensor,cpu,torch.float32,64,64,False,0.005946,0.008162,0.017026,0.007376,0.044900,303.459122,ok
1779689371.3512607,torch_cpu_client,layer1.1.bn1.running_var,Tensor,cpu,torch.float32,64,64,False,0.005968,0.009754,0.017085,0.009275,0.048161,303.459122,ok
1779689371.352638,torch_cpu_client,layer1.1.conv2.weight,Tensor,cpu,torch.float32,64x64x3x3,36864,False,0.005918,0.008860,1.328528,0.022218,1.374361,303.459122,ok
1779689371.3527207,torch_cpu_client,layer1.1.bn2.weight,Tensor,cpu,torch.float32,64,64,False,0.012890,0.018459,0.024497,0.009527,0.077989,303.459122,ok
1779689371.3527718,torch_cpu_client,layer1.1.bn2.bias,Tensor,cpu,torch.float32,64,64,False,0.006253,0.009149,0.017428,0.007604,0.047606,303.459122,ok
1779689371.352819,torch_cpu_client,layer1.1.bn2.running_mean,Tensor,cpu,torch.float32,64,64,False,0.005592,0.008175,0.016782,0.007267,0.043673,303.459122,ok
1779689371.352865,torch_cpu_client,layer1.1.bn2.running_var,Tensor,cpu,torch.float32,64,64,False,0.005472,0.007571,0.016911,0.007613,0.043390,303.459122,ok
1779689371.3551593,torch_cpu_client,layer2.0.conv1.weight,Tensor,cpu,torch.float32,128x64x3x3,73728,False,0.005458,0.008116,2.248458,0.020807,2.291488,303.459122,ok
1779689371.3552492,torch_cpu_client,layer2.0.bn1.weight,Tensor,cpu,torch.float32,128,128,False,0.013723,0.018569,0.028500,0.009852,0.084992,303.459122,ok
1779689371.3553083,torch_cpu_client,layer2.0.bn1.bias,Tensor,cpu,torch.float32,128,128,False,0.006508,0.010074,0.023551,0.007785,0.055639,303.459122,ok
1779689371.3553605,torch_cpu_client,layer2.0.bn1.running_mean,Tensor,cpu,torch.float32,128,128,False,0.005994,0.008094,0.021730,0.007476,0.049409,303.459122,ok
1779689371.3554118,torch_cpu_client,layer2.0.bn1.running_var,Tensor,cpu,torch.float32,128,128,False,0.005429,0.007570,0.022494,0.007060,0.048487,303.459122,ok
1779689371.359291,torch_cpu_client,layer2.0.conv2.weight,Tensor,cpu,torch.float32,128x128x3x3,147456,False,0.005715,0.008551,3.829200,0.024962,3.876826,303.459122,ok
1779689371.3593817,torch_cpu_client,layer2.0.bn2.weight,Tensor,cpu,torch.float32,128,128,False,0.013821,0.018824,0.029165,0.009830,0.085409,303.459122,ok
1779689371.3594415,torch_cpu_client,layer2.0.bn2.bias,Tensor,cpu,torch.float32,128,128,False,0.006299,0.009744,0.023828,0.008483,0.056171,303.459122,ok
1779689371.359496,torch_cpu_client,layer2.0.bn2.running_mean,Tensor,cpu,torch.float32,128,128,False,0.005641,0.008585,0.022953,0.008084,0.051935,303.459122,ok
1779689371.3595471,torch_cpu_client,layer2.0.bn2.running_var,Tensor,cpu,torch.float32,128,128,False,0.005641,0.007868,0.021288,0.007470,0.048316,303.459122,ok
1779689371.360465,torch_cpu_client,layer2.0.shortcut.0.weight,Tensor,cpu,torch.float32,128x64x1x1,8192,False,0.005662,0.104032,0.779887,0.017852,0.915453,303.459122,ok
1779689371.36055,torch_cpu_client,layer2.0.shortcut.1.weight,Tensor,cpu,torch.float32,128,128,False,0.012589,0.018241,0.028067,0.009467,0.079937,303.459122,ok
1779689371.360608,torch_cpu_client,layer2.0.shortcut.1.bias,Tensor,cpu,torch.float32,128,128,False,0.006770,0.009529,0.021793,0.008426,0.054448,303.459122,ok
1779689371.360662,torch_cpu_client,layer2.0.shortcut.1.running_mean,Tensor,cpu,torch.float32,128,128,False,0.005357,0.008062,0.022208,0.007922,0.050412,303.459122,ok
1779689371.3607137,torch_cpu_client,layer2.0.shortcut.1.running_var,Tensor,cpu,torch.float32,128,128,False,0.005490,0.007847,0.022238,0.007600,0.049229,303.459122,ok
1779689371.364524,torch_cpu_client,layer2.1.conv1.weight,Tensor,cpu,torch.float32,128x128x3x3,147456,False,0.005936,0.008407,3.759800,0.024193,3.807074,303.459122,ok
1779689371.3646123,torch_cpu_client,layer2.1.bn1.weight,Tensor,cpu,torch.float32,128,128,False,0.013187,0.017831,0.029542,0.009815,0.083069,303.459122,ok
1779689371.3646712,torch_cpu_client,layer2.1.bn1.bias,Tensor,cpu,torch.float32,128,128,False,0.006410,0.009334,0.023643,0.008699,0.055465,303.459122,ok
1779689371.3647232,torch_cpu_client,layer2.1.bn1.running_mean,Tensor,cpu,torch.float32,128,128,False,0.005533,0.007884,0.022040,0.007290,0.049071,303.459122,ok
1779689371.364774,torch_cpu_client,layer2.1.bn1.running_var,Tensor,cpu,torch.float32,128,128,False,0.005620,0.007749,0.021467,0.007078,0.047653,303.459122,ok
1779689371.368602,torch_cpu_client,layer2.1.conv2.weight,Tensor,cpu,torch.float32,128x128x3x3,147456,False,0.005890,0.007992,3.778606,0.024647,3.825448,303.459122,ok
