model,threshold,repeat_index,payload_bytes,python_wrapper_dumps_ms,cpp_envelope_pack_ms,python_wrapper_loads_ms,cpp_envelope_parse_ms,object_rebuild_ms,tensor_materialization_ms,notes
resnet50,65536,83,24013187,9.589275,0.000000,9.998196,0.000000,9.977837,9.977837,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,65536,84,24013187,9.740646,0.000000,9.660237,0.000000,9.638750,9.638750,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,65536,85,24013187,10.023143,0.000000,9.912308,0.000000,9.886525,9.886525,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,65536,86,24013187,9.633520,0.000000,10.036007,0.000000,10.010118,10.010118,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,65536,87,24013187,9.771708,0.000000,9.704020,0.000000,9.681525,9.681525,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,65536,88,24013187,9.986801,0.000000,9.822840,0.000000,9.802386,9.802386,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,65536,89,24013187,9.591897,0.000000,9.981137,0.000000,9.960183,9.960183,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,65536,90,24013187,9.734026,0.000000,9.688180,0.000000,9.667377,9.667377,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,65536,91,24013187,9.960489,0.000000,9.783719,0.000000,9.762083,9.762083,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,65536,92,24013187,9.585453,0.000000,9.996912,0.000000,9.976526,9.976526,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,65536,93,24013187,9.745780,0.000000,9.672023,0.000000,9.650063,9.650063,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,65536,94,24013187,9.986590,0.000000,9.894460,0.000000,9.872164,9.872164,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,65536,95,24013187,9.690313,0.000000,10.089132,0.000000,10.062234,10.062234,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,65536,96,24013187,9.795857,0.000000,9.691907,0.000000,9.668593,9.668593,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,65536,97,24013187,10.004925,0.000000,9.822291,0.000000,9.799113,9.799113,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,65536,98,24013187,9.632594,0.000000,10.036821,0.000000,10.014937,10.014937,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,65536,99,24013187,9.730157,0.000000,9.668551,0.000000,9.645630,9.645630,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,0,23943948,10.341019,0.000000,10.201416,0.000000,10.175116,10.175116,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,1,23943948,9.974963,0.000000,10.125436,0.000000,10.101622,10.101622,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,2,23943948,10.125993,0.000000,10.133482,0.000000,10.110478,10.110478,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,3,23943948,10.222041,0.000000,9.796632,0.000000,9.775797,9.775797,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,4,23943948,9.950077,0.000000,10.244430,0.000000,10.221108,10.221108,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,5,23943948,9.859641,0.000000,10.033080,0.000000,10.012012,10.012012,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,6,23943948,10.156026,0.000000,9.946594,0.000000,9.923130,9.923130,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,7,23943948,9.918965,0.000000,10.464128,0.000000,10.444113,10.444113,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,8,23943948,10.231716,0.000000,10.400943,0.000000,10.379747,10.379747,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,9,23943948,9.794948,0.000000,10.457146,0.000000,10.435896,10.435896,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,10,23943948,10.136212,0.000000,10.322825,0.000000,10.301379,10.301379,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,11,23943948,9.771345,0.000000,10.456341,0.000000,10.437147,10.437147,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,12,23943948,10.104299,0.000000,10.367058,0.000000,10.345621,10.345621,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,13,23943948,9.862467,0.000000,10.513398,0.000000,10.493116,10.493116,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,14,23943948,10.145205,0.000000,10.319556,0.000000,10.298341,10.298341,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,15,23943948,9.825092,0.000000,10.476043,0.000000,10.454223,10.454223,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,16,23943948,10.133516,0.000000,10.285310,0.000000,10.262758,10.262758,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,17,23943948,9.815841,0.000000,10.438366,0.000000,10.417428,10.417428,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,18,23943948,10.025669,0.000000,10.290147,0.000000,10.269081,10.269081,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,19,23943948,9.736933,0.000000,10.422368,0.000000,10.401029,10.401029,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,20,23943948,10.110845,0.000000,10.269525,0.000000,10.248561,10.248561,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,21,23943948,9.726940,0.000000,10.429385,0.000000,10.410616,10.410616,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,22,23943948,10.008831,0.000000,10.308511,0.000000,10.288046,10.288046,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,23,23943948,9.700418,0.000000,10.412183,0.000000,10.393762,10.393762,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,24,23943948,10.003787,0.000000,10.274407,0.000000,10.252119,10.252119,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,25,23943948,9.811297,0.000000,10.410850,0.000000,10.391348,10.391348,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,26,23943948,10.013992,0.000000,10.308491,0.000000,10.286461,10.286461,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,27,23943948,9.719458,0.000000,10.471974,0.000000,10.453577,10.453577,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,28,23943948,10.125352,0.000000,10.327791,0.000000,10.305778,10.305778,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,29,23943948,9.760239,0.000000,10.456527,0.000000,10.435885,10.435885,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,30,23943948,10.092794,0.000000,10.308022,0.000000,10.281347,10.281347,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,31,23943948,9.795170,0.000000,10.476056,0.000000,10.455300,10.455300,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,32,23943948,10.022668,0.000000,10.318499,0.000000,10.295206,10.295206,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,33,23943948,9.818794,0.000000,10.473273,0.000000,10.450033,10.450033,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,34,23943948,10.044321,0.000000,10.266742,0.000000,10.241081,10.241081,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,35,23943948,9.755550,0.000000,10.432499,0.000000,10.411344,10.411344,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,36,23943948,10.022389,0.000000,10.252174,0.000000,10.228634,10.228634,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,37,23943948,9.706096,0.000000,10.443175,0.000000,10.421907,10.421907,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,38,23943948,9.994213,0.000000,10.261524,0.000000,10.239534,10.239534,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,39,23943948,9.722990,0.000000,10.549101,0.000000,10.523462,10.523462,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,40,23943948,10.014435,0.000000,10.281778,0.000000,10.258513,10.258513,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,41,23943948,9.727004,0.000000,10.446160,0.000000,10.423538,10.423538,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,42,23943948,10.050712,0.000000,10.307326,0.000000,10.284410,10.284410,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,43,23943948,9.733826,0.000000,10.417952,0.000000,10.396230,10.396230,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,44,23943948,10.056056,0.000000,10.238682,0.000000,10.215022,10.215022,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,45,23943948,9.732694,0.000000,10.485888,0.000000,10.462344,10.462344,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,46,23943948,10.013747,0.000000,10.237078,0.000000,10.213211,10.213211,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,47,23943948,9.765595,0.000000,10.453713,0.000000,10.431338,10.431338,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,48,23943948,10.020632,0.000000,10.966486,0.000000,10.938173,10.938173,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,49,23943948,9.747629,0.000000,10.439680,0.000000,10.415269,10.415269,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,50,23943948,10.077677,0.000000,10.251210,0.000000,10.226291,10.226291,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,51,23943948,9.743245,0.000000,10.447780,0.000000,10.426248,10.426248,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,52,23943948,10.149369,0.000000,10.211629,0.000000,10.187790,10.187790,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,53,23943948,9.789572,0.000000,10.414124,0.000000,10.392964,10.392964,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,54,23943948,10.069533,0.000000,10.250166,0.000000,10.224416,10.224416,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,55,23943948,9.701876,0.000000,10.354070,0.000000,10.332229,10.332229,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,56,23943948,10.092265,0.000000,10.304394,0.000000,10.280087,10.280087,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,57,23943948,9.764703,0.000000,10.430543,0.000000,10.407819,10.407819,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,58,23943948,10.115650,0.000000,10.254792,0.000000,10.231454,10.231454,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,59,23943948,9.711643,0.000000,10.525803,0.000000,10.501605,10.501605,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,60,23943948,10.024871,0.000000,10.168243,0.000000,10.144088,10.144088,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,61,23943948,9.713513,0.000000,10.389693,0.000000,10.369309,10.369309,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,62,23943948,10.033363,0.000000,10.265428,0.000000,10.240103,10.240103,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,63,23943948,9.700726,0.000000,10.485409,0.000000,10.462821,10.462821,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,64,23943948,10.025798,0.000000,10.284706,0.000000,10.260864,10.260864,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,65,23943948,9.745277,0.000000,10.368833,0.000000,10.345417,10.345417,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,66,23943948,10.054914,0.000000,10.243532,0.000000,10.218718,10.218718,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,67,23943948,9.728640,0.000000,10.398462,0.000000,10.376586,10.376586,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,68,23943948,9.984602,0.000000,10.199025,0.000000,10.175939,10.175939,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,69,23943948,9.728167,0.000000,10.436704,0.000000,10.415883,10.415883,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,70,23943948,9.974170,0.000000,10.167476,0.000000,10.144534,10.144534,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,71,23943948,9.758737,0.000000,10.378947,0.000000,10.359061,10.359061,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,72,23943948,9.991918,0.000000,10.154655,0.000000,10.131466,10.131466,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,73,23943948,9.712883,0.000000,10.432025,0.000000,10.408232,10.408232,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,74,23943948,10.015263,0.000000,10.263482,0.000000,10.238687,10.238687,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,75,23943948,9.732505,0.000000,10.460311,0.000000,10.439352,10.439352,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,16384,76,23943948,10.090793,0.000000,10.205611,0.000000,10.181777,10.181777,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
